Name,ACE ,AEGON ,AFLAC ,AGEAS (EX-FORTIS) ,ALLIANZ (XET) ,AMLIN ,AON ,GENERALI ,AVIVA ,AXA ASIA PACIFIC HDG. ,AXA ,ALLSTATE ,AMERICAN INTL.GP. ,ARCH CAP.GP. ,BALOISE-HOLDING AG ,BERKSHIRE HATHAWAY 'B' ,CNP ASSURANCES ,CHUBB ,CINCINNATI FINL. ,EVEREST RE GP. ,FAIRFAX FINL.HDG. ,GREAT WEST LIFECO ,HANNOVER RUCK. (XET) ,HELVETIA HOLDING N ,HARTFORD FINL.SVS.GP. ,ING GROEP ,JARDINE LLOYD THOMPSON ,LEGAL & GENERAL ,LINCOLN NAT. ,LOEWS ,MAPFRE ,MS&AD INSURANCE GP.HDG. ,MUENCHENER RUCK. (XET) ,MANULIFE FINANCIAL ,MARKEL ,MARSH & MCLENNAN ,OLD MUTUAL ,PRUDENTIAL ,PARTNERRE ,POWER CORP.CANADA ,POWER FINL. ,PROGRESSIVE OHIO ,QBE INSURANCE GROUP ,RSA INSURANCE GROUP ,RENAISSANCERE HDG. ,SAMPO 'A' ,SCOR SE ,STOREBRAND ,SWISS LIFE HOLDING ,SWISS RE 'R' ,TOPDANMARK ,TORCHMARK ,TRAVELERS COS. ,UNUM GROUP ,VIENNA INSURANCE GROUP A ,W R BERKLEY ,XL GROUP ,ZURICH FINANCIAL SVS. 
1/14/00,215.5,6764,19048.9,4278.5,375,83.5,1114.9,8119.2,1016,144.6,7667.6,164.7,6156.2,70,4553.2,146.6,154.7,887.4,2735.4,134.7,6900,372.1,202.1,1698.3,175.6,671.7,302.9,5322.8,693,1896.6,76.9,265.3,383.2,99.4,1812.1,2624.1,139.2,6859.9,129.9,4062.2,1024,9994.5,3268.2,3004.2,186.9,201,267.1,199,366.5,2411.4,183,898.4,541.3,420.5,150.3,1304.3,62.9,2485.1
1/17/00,215.5,6751.9,19048.9,4182,373,84,1114.9,7917.9,988.7,142.2,7839.3,164.7,6156.2,70,4652.7,146.6,151.9,887.4,2735.4,134.7,6900,374,205.8,1684.4,175.6,667,304.1,5297.2,693,1896.6,77.5,271.2,388.8,103.1,1812.1,2624.1,146.2,6822.4,129.9,4080,1047.7,9994.5,3259.5,2918.1,186.9,205,272.1,202.4,370.2,2375,179.5,898.4,541.3,420.5,150.3,1304.3,62.9,2408.6
1/18/00,201.1,6594.4,17745.7,4102.9,362.8,84.5,1070.6,7864.2,983.5,140.6,7610.4,163.8,5849.2,72.9,4781.8,146.6,151,868,2656.6,134.7,6815,379.5,201.3,1740.1,168.1,659.9,306.5,5152.4,676.3,1904.4,72.8,269.4,371.3,100.6,1783.6,2578.3,150.8,6366.8,130.2,4088.9,1038.2,9914.4,3268.2,2873.5,189,205.7,279.4,197.2,365.7,2311.2,181.8,845.1,521.4,419.6,151,1325.6,62,2402.7
1/19/00,207,6497.5,16692,4088.1,363.5,84.5,1017.1,7842.7,935.3,137.2,7490.3,160.4,5734.5,74.7,4914.5,147.3,151.9,881.6,2690.3,132.8,6166.7,390.7,203.4,1726.2,162.8,662.7,306.5,4914,652.9,1884.8,75.5,263.9,372.7,98.9,1770.1,2598.8,145.8,6884.8,125,4071.1,1035.9,9798.7,3268.2,2863.5,186.6,197.2,276.6,199,367.8,2307.2,181.8,800,522.4,415.2,148.4,1338.4,62,2402.7
1/20/00,207,6461.1,18050.7,4022.4,364.4,84.5,982.2,7971.6,894.1,137.2,7467.4,161.7,5630,72.9,4940.3,146.6,148.2,870.9,2605.9,132.8,6300,384.2,203.4,1701.1,158.5,651.9,323.5,4896.9,619.5,1833.8,75.5,261.6,357.3,99.4,1707.1,2553,142.7,6903.6,126.1,3973.3,1009.8,9469.4,3211.5,2739.5,186,199.3,283.8,202.4,366.9,2291,182.1,775.3,519.4,394.6,147.8,1266,62.3,2364.4
1/21/00,210.3,6461.1,17191.1,3975.5,354.9,84.5,951.9,7810.5,924.3,138.3,7324.3,160,5609.7,73.5,4885,147.5,146.2,867,2707.2,135.4,6416.7,379.5,199.4,1698.3,152.5,647.5,330.6,5229.1,638.4,1841.6,73.1,257,353.4,98.6,1698.1,2564.1,142.5,6878.6,126.4,3857.8,969.5,9327,3163.6,2809,189.5,194.8,286,200.7,368.6,2266.7,177.2,765.1,501.5,382.1,147.1,1236.1,60.7,2343.8
1/24/00,210.3,6291.5,16997,4055.9,350.4,84,903.1,7783.7,947.5,139.4,7152.7,155.3,5481.5,72.9,4862.9,146.6,137.8,858.3,2676.3,129.6,6566.7,363.7,199.5,1731.7,155.5,627.5,329.4,5101.3,622.8,1806.3,72.9,253.4,343.5,96.1,1650.1,2584.6,145.4,6984.7,129.1,3635.6,924.4,9389.3,3198.5,2860.2,188.4,197.7,276.5,200.7,358,2261.9,175.8,771.2,511.4,381.3,147.6,1261.7,59,2317.3
1/25/00,205,6336,17718,4042.5,336.8,84,872.8,7772.9,940,138.3,7089.7,155.7,5555.8,72.6,4715.4,146.8,145.3,856.4,2662.2,128.3,6518.3,370.2,197.2,1712.3,153,623,326.5,5067.3,639.6,1790.6,76.5,256.1,330.1,96.1,1616.3,2549.9,141.9,6866.1,129.1,3555.6,905.5,9113.4,3165.8,2732.9,187.5,195.1,288.3,197.2,354.7,2269.2,179.4,765.1,499.5,380.4,147.2,1159.4,58.4,2296.7
1/26/00,198.5,6315.8,18605.3,4116.3,345.4,84,940.3,7633.4,985.2,138.3,7055.4,157.9,5694.1,71.2,4826,147.2,143.7,867,2729.7,126.1,6600,387,197.5,1684.4,156.8,623.4,322.9,5186.5,646.2,1794.5,87.7,252.9,348.3,96.4,1860.1,2545.1,138.1,7134.5,130.2,3671.1,948.1,9095.6,3165.8,2706.4,185.5,192.4,288.3,197.2,357.1,2270.8,175.7,777.4,515.4,392.9,146.3,1223.3,57,2267.2
1/27/00,193.3,6360.2,18272.5,4089.5,355.4,84,984.5,7791.7,972.4,140.6,7095.4,157.9,5680.6,72.1,4896,146.2,149.2,874.8,2622.8,128.7,6616.7,377.7,194.5,1670.5,157,631.3,322.9,5126.9,642.9,1769,84.1,256.1,338.9,97.8,1867.6,2545.1,135.8,7402.9,130.2,3955.6,1016.9,9211.3,3133.1,2777.5,182.6,192.4,286.6,199,360,2351.6,161.5,783.6,485.6,377.7,149.6,1244.6,58,2299.6
1/28/00,188.7,6239,18633,4054.6,352.8,84,963.6,7781,964.3,137.8,7238.5,155.3,5505.2,71.2,4873.9,143.1,145.3,851.5,2487.7,128,6566.7,371.2,191.2,1673.3,150,629.1,320.6,4862.9,638.4,1747.4,81.1,251.5,349.1,96.1,1860.1,2425.1,129.6,7334.3,127.7,3866.7,1005,8846.4,3154.9,2675,180.2,189.7,293.8,197.2,358,2360.5,167.5,754.8,477.6,370.5,147.2,1197.8,56.9,2311.4
1/31/00,185.4,5928.1,19270.7,3861.5,339.1,84,963.6,7735.4,949.8,132.8,7375.8,157.9,5633.3,68.8,4811.3,141.9,143.1,869,2589,128.3,6666.7,386,191.3,1696.9,153.3,608.1,314.7,4999.1,658.5,1759.2,76.5,251.5,330.6,97.8,1968.1,2374.6,128.3,7128.3,126.1,3893.3,1031.1,8864.2,3085.2,2675,181.1,189.7,283.8,190.3,349,2286.9,149.5,826.6,480.6,382.1,149.5,1185,55.3,2258.4
2/1/00,188.7,5960.4,19658.9,3809.2,341.5,82.5,979.9,8089.7,951.6,130.6,7524.6,157,5525.4,66.5,4896,144.4,136.5,884.5,2617.2,129,6666.7,395.3,193.5,1656.6,156,612.2,312.4,5016.2,671.9,1790.6,78.1,251.5,340.4,96.6,1947.1,2464.6,131.7,7165.7,129.3,3857.8,1019.3,8828.6,3126.6,2694.8,187.2,189.7,278,185.1,344.5,2295,154.3,738.4,466.7,375.9,147.6,1176.4,55.6,2267.2
2/2/00,182.1,6113.9,19686.6,3868.2,340.3,82.5,1017.1,8172.9,956.2,131.1,7564.6,158.7,5522,66.2,4873.9,141.4,128.8,871.9,2566.5,127.4,6733.3,400,191.7,1680.2,159,613.1,305.9,4837.3,685.2,1780.8,76.8,253.8,343.5,96.4,1968.1,2392,132.1,7140.8,137,3902.2,1031.1,8704,3076.5,2691.5,181.4,189.7,294.9,190.3,347.3,2309.6,159.1,761,443.8,370.5,147.6,1176.4,54.7,2279
2/3/00,178.2,6461.1,19936.2,4010.4,340.3,82.5,1017.1,8213.1,961.4,130,7885.1,157,5468.1,64.7,4855.5,144,135.8,871.9,2656.6,126.4,6800,395.3,193.8,1726.2,163.8,639.9,301.8,4837.3,668.5,1800.4,77.6,253.8,340.4,96.4,2004.8,2440.9,134.4,6990.9,134,3822.2,995.6,8570.5,3115.7,2678.3,184,192.4,289.9,186.8,350.6,2343.5,163.6,763,423.9,377.7,147.6,1172.2,56.9,2364.4
2/4/00,176.9,6392.5,19492.5,4014.4,342.3,82.5,1012.5,7998.4,933.6,127.8,7908,158.3,5437.7,65.9,4811.3,142.7,143.1,888.4,2690.3,127.1,6800,376.7,190.7,1684.4,168.3,641.4,300.6,4590.4,645.1,1802.4,77,247.9,351.5,96.1,1980.1,2442.5,134.8,6454.1,134,3564.4,943.4,8579.4,3137.5,2567.4,184,189.7,294.9,185.1,346.1,2303.1,153.1,756.9,425.9,378.6,150.7,1159.4,57.5,2282
2/7/00,175.6,6243.1,18965.7,3908.4,345.3,82,1028.7,7904.5,909.8,127.2,7799.3,160,5269,68.2,4811.3,143.4,139.6,866.1,2594.7,127.4,6600,372.1,190.4,1656.6,160.6,642.9,295.9,4547.8,610.6,1790.6,76.1,249.7,340.5,94.7,1942.6,2404.6,137.1,6142,134,3733.3,995.6,8579.4,3168,2539.3,182.8,189.7,294.9,185.1,337.6,2278.9,161.5,756.9,423.9,375.9,150,1142.3,55.3,2308.5
2/8/00,172.3,6158.3,18605.3,3920.5,343.5,81,989.2,8084.3,910.9,125,7661.9,149.8,5177.9,69.4,4811.3,140.9,139.6,851.5,2589,127.7,6750,364.7,191.2,1671.9,150.8,645.2,293.5,4752.2,628.4,1659,76.3,244.7,338.1,93.9,1898.3,2399.9,138.3,6210.7,133.7,3777.8,995.6,8472.6,3237.7,2469.8,177.6,188.1,283.8,186.8,338,2279.7,160.3,730.2,418.9,368.8,151.6,1129.6,55.2,2270.2
2/9/00,167,6073.5,18328,3781.1,355.8,77,910,8172.9,910.9,125,7461.7,135.7,5252.2,68.2,4903.4,136.9,133,812.7,2636.9,127.7,6533.3,348.8,190.4,1698.3,142.2,647.9,293.5,4990.6,598.3,1647.3,75.4,244.2,345.3,95,1860.1,2322.5,139.2,6316.8,134,3822.2,1000.3,8161.1,3246.4,2324.3,178.2,182,278.2,181.7,334.3,2262.7,155.5,703.6,405,367,153.6,1078.4,54.4,2208.3
2/10/00,161.8,5786.8,18300.2,3660.4,368.6,76,872.8,8119.2,918.5,126.1,7427.3,139.6,5090.3,68.2,4921.9,133.4,133,775.9,2608.7,119.1,6566.7,348.8,186.5,1649.6,139.2,623.4,293.5,4845.9,589.4,1635.5,73.3,233.7,359,95.3,1770.8,2205.7,140,6198.2,141.8,3786.7,995.6,7947.6,3398.9,2301.1,176.5,184.4,278.2,183.4,331.8,2250.6,151.9,687.1,390,223.2,153,1057.1,54.3,2223.1
2/11/00,156.6,6053.3,17690.2,3700.6,375.6,75.5,891.4,8078.9,898.8,125.6,7335.8,147.7,5117.2,66.8,4936.6,129.9,127.2,766.2,2600.3,114,6535,348.8,181.5,1649.6,139.2,596.9,293.5,4888.4,574.9,1586.4,71,233.7,366.5,95.8,1746.1,2133.1,130.2,5886.1,145.7,3884.4,997.9,7689.5,3420.7,2297.8,170.3,184.2,277.1,178.2,333.5,2185.9,151.9,689.2,388.1,208.9,152.3,1044.3,53.7,2164.2
2/14/00,156.6,6025,17329.8,3707.3,378.7,75.5,907.7,7837.4,834.9,123.9,7370.1,144.7,5056.5,66.3,4940.3,122.8,127.7,759.4,2586.2,112.1,6555,348.8,172.9,1663.5,135.7,589.8,294.1,4743.7,574.9,1555,66.8,233.7,375.2,96.9,1681.6,2106.2,127.5,5567.8,141.3,3875.6,1012.1,7422.5,3385.9,2205.1,172.7,183,262.7,186.8,331.4,2146.3,145.9,672.8,386.1,202.7,151,1040,51.9,2149.5
2/15/00,159.2,6093.7,17329.8,3673.8,374.6,74.5,886.8,7730,853.5,121.7,7484.5,148.1,5204.9,67.4,4899.7,132.1,127.8,789.4,2718.5,114.3,6538.3,352.6,172.1,1642.7,142,622.9,292.9,4462.6,581.6,1521.6,70,226.4,373.3,95.3,1650.1,2134.6,123.5,5624,140.2,3866.7,1009.8,7965.4,3268.2,2100.9,174.4,184.4,271.1,185.1,328.6,2109.2,148.3,685.1,387.1,192,149.8,1023,54.3,2114.1
2/16/00,190,6279.4,17191.1,3747.6,372.6,71,870.5,7925.9,865.7,121.7,7524.6,146.4,5073.4,68.5,4896,143.4,127.4,807.9,2735.4,122.3,6533.3,333,174.7,1623.2,136.7,633.4,292.9,4615.9,561.6,1535.3,70.6,223.6,372.7,95.8,1686.8,2090.4,124.2,6248.2,140.5,3804.4,1024,8107.8,3137.5,2170.4,174.4,180.9,261.5,183.4,332.7,2145.5,153.1,681,390,191.1,149.8,1023,55.1,2120
2/17/00,199.1,6432.9,16775.2,3739.5,357.5,70.5,861.2,8052.1,870.3,130.6,7478.8,144.7,4999.2,69.9,4851.8,143.4,128.5,823.4,2769.1,137.6,6500,334,170.6,1628.7,136.7,642.3,293.5,5067.3,551.5,1521.6,70.6,222.7,362.7,94.7,1666.6,2175.7,125.8,6179.5,142.7,3822.2,964.7,8214.6,3128.3,2316,175.6,176.9,275.5,185.1,331.8,2214.2,156.7,664.6,392,212.5,151,1040,53.7,2146.5
2/18/00,191.3,6703.4,16719.8,3810.6,355.6,70.5,844.9,7810.5,924.3,128.3,7347.2,143,4827.1,67.1,4877.6,145.3,130.5,792.3,2763.5,133.1,6400,354.4,170.6,1642.7,132.9,646.7,298.8,5109.9,541.5,1470.5,71.3,208.5,355.9,93,1644.1,2093.6,121.3,6123.3,139.4,3733.3,948.1,7965.4,3054.7,2332.5,178.8,166.7,271,178.2,334.7,2214.2,153.1,652.3,376.1,203.6,147.8,1044.3,51.2,2164.2
2/21/00,191.3,6497.5,16719.8,3767.7,361,70,844.9,7791.7,898.8,129.4,7318.6,143,4827.1,67.1,4881.3,145.3,134.3,792.3,2763.5,133.1,6466.7,372.1,170.6,1600.9,132.9,630.4,299.4,5169.5,541.5,1470.5,70.6,194.8,360.2,91.3,1644.1,2093.6,120.8,6067.1,139.4,3822.2,969.5,7965.4,3115.7,2312.7,178.8,165.7,257.4,178.2,334.7,2194,153.1,652.3,376.1,203.6,147.8,1044.3,51.2,2125.9
2/22/00,182.8,6178.5,16525.7,3633.6,357.9,70,854.2,7622.6,847.7,127.8,7232.8,145.5,4682.1,65.9,4885,139.7,127.7,785.6,2752.3,127.4,6333.3,358.1,166.9,1669.1,132.7,625.7,307.6,4871.4,530.4,1474.5,70.6,199.4,366.5,88.5,1613.3,2057.3,111.5,5861.2,137.2,3715.6,950.5,8107.8,2998,2203.5,175.9,159.8,244.5,181.7,340,2194.8,155.5,660.5,380.1,205.4,147.6,1095.5,50.8,2102.3
2/23/00,178.2,6037.1,16248.4,3580,358.5,70,833.2,7738.1,839.6,125,7324.3,142.1,4614.6,67.1,4877.6,139.3,127.2,787.5,2780.4,131.8,6336.7,339.5,165.6,1677.5,131.4,633.7,307.6,5084.3,529.2,1452.9,71,210.4,372.7,89.7,1611.8,2046.2,125,5798.7,135.6,3688.9,960,8116.7,2954.9,2148.9,174.4,173.2,246,183.4,340.4,2157.7,149.5,644.1,378.1,198.2,148.3,1074.1,50.4,2090.6
2/24/00,179.5,5964.4,15804.8,3620.2,356.9,70,823.9,7595.8,824.5,125,7324.3,139.6,4486.4,70.3,4877.6,132.7,126.3,767.1,2718.5,122.3,6200,342.3,157.8,1656.6,130.7,627.5,307.6,5092.8,527,1431.3,70.6,214,361.3,89.7,1596.1,2016.2,120.6,5492.9,135.6,3653.3,948.1,7903.1,2975.8,2186.9,174.1,173.7,240.7,176.5,342.4,2160.1,151.9,637.9,362.2,192.9,147,1074.1,48.6,2084.7
2/25/00,175.6,5887.7,15555.2,3586.7,359,70,796,7536.8,845.4,125,7387.3,138.7,4513.4,65.9,4888.7,128.4,125,768.1,2679.1,118.8,6101.7,332.1,156.5,1621.8,124.6,624.6,305.3,5075.8,505.8,1433.2,71.9,210.4,360.2,89.7,1583.3,1961,122.5,5648.9,136.4,3804.4,948.1,7769.6,3141.8,2221.7,174.4,178.5,229.3,176.5,341.2,2165.7,150.4,635.9,364.2,199.1,147,1116.8,48.2,2064.1
2/28/00,178.2,5916,16387,3487.4,366.3,69,800.7,7499.2,823.9,125.6,7433,134.9,4705.7,68.2,4848.1,125.9,123.7,772,2696,124.5,6166.7,328.4,152.6,1600.9,124.6,636.3,302.9,5161,503.6,1474.5,72,204.9,365.2,95.8,1564.6,1951.5,120,5698.9,135.9,3893.3,1005,8081.1,3159.3,2236.6,175,192.4,237.6,174.7,339.6,2161.7,149.5,633.8,367.2,199.1,147,1095.5,49.7,2052.3
2/29/00,187.4,5782.7,16220.7,3486.1,362.5,68.5,784.4,7582.4,876.7,127.8,7467.4,134,4773.2,71.8,4792.8,124.1,118,763.3,2690.3,125.2,5666.7,340.5,161.7,1600.9,125.6,618.9,300,5263.2,492.5,1397.9,71.9,210.4,352.9,100,1569.1,1954.6,122.5,5830,134.8,3733.3,948.1,8472.6,3224.6,2289.5,176.2,189.7,231.5,176.5,337.6,2167.3,150.7,650.2,356.2,191.1,147,1095.5,49.3,2081.7
3/1/00,177.5,5811,16387,3405.6,353.6,68.5,858.8,7628,920.8,128.9,7312.9,137,4833.9,70,4785.4,126.5,121.1,758.4,2735.4,129.3,5700,332.1,165.1,1614.8,125.1,618.7,300.6,5373.9,508.1,1401.8,78.8,205.8,352.2,97.8,1545.1,1972,123.3,6192,134.2,3733.3,955.3,8401.4,3292.6,2274.6,177.3,195.3,244.9,173,340.8,2185.9,149.5,664.6,359.2,203.6,143.6,1065.6,51.1,2108.2
3/2/00,172.9,5786.8,16082,3445.9,361.5,68.5,861.2,7730,930.1,126.1,7215.6,131.9,4695.6,70.6,4755.9,126.6,118.2,745.8,2859.2,127.4,5666.7,344.2,168.2,1593.9,123.1,612.7,302.9,5331.3,483.6,1378.3,79.6,204.4,350.3,97.2,1554.1,2021,122.5,6110.8,134.8,3768.9,957.6,7956.5,3159.3,2316,175.9,197.7,251.3,173,343.7,2217.5,149.5,646.1,360.2,200,142.3,1065.6,51.9,2149.5
3/3/00,172.9,5645.4,16248.4,3392.2,346.4,68.5,886.8,7740.7,937.6,124.4,7084,131.9,4715.8,70.6,4737.5,126.6,118.4,739,2864.8,135.4,5433.3,325.6,157.8,1641.3,124.6,598,303.5,5220.6,482.5,1372.4,81.3,216.3,352.2,96.6,1537.6,2011.5,121.5,6348,133.7,3600,907.9,7867.5,3093.9,2239.9,173,187.1,233.2,176.5,343.7,2185.9,148.3,658.4,359.2,199.1,142.4,1048.6,53,2134.7
3/6/00,164.4,5439.5,16054.3,3472.7,342.6,68,868.2,8186.3,930.7,123.8,7215.6,130.6,4574.1,70,4910.8,124.6,117.6,704.1,2645.3,131.8,5475,334,159.1,1614.8,124.6,591.8,303.5,5246.1,472.4,1327.2,79.2,223.6,347.8,97.8,1467.1,1970.4,121.3,6235.7,132.9,3511.1,924.4,7564.9,3050.3,2185.3,170.1,195.6,254.3,173,349,2181.9,149.5,644.1,357.2,193.8,143.6,1048.6,52,2099.4
3/7/00,153.9,5492,15444.3,3500.8,383.7,67.5,833.2,8119.2,905.7,125,7318.6,126.4,4395.4,70.3,4921.9,125,118,710.9,2527.1,130.9,5500,327.4,160.4,1578.6,120.6,618.9,303.5,4973.6,437.9,1297.8,79.4,219.5,357.3,97.5,1362.1,1858.3,122.9,5836.2,131.3,3493.3,917.3,7449.2,3137.5,2145.6,167.2,191.3,255.4,172.3,346.9,2144.7,153.1,623.6,351.2,191.1,144.1,1020.9,51.5,2102.3
3/8/00,154.6,5431.4,15472,3526.3,415,67,810,7931.3,888.9,127.8,7307.2,123,4479.7,70.3,4866.6,124.1,112.7,694.4,2403.3,124.2,5466.7,311.6,159.9,1531.3,118.1,608.1,305.3,4794.8,431.2,1256.5,80.8,214.5,370.2,99.2,1405.6,1850.4,120.6,5761.3,131.8,3395.6,922.1,7244.5,3067.7,2036.4,168.6,187.1,250.7,176.5,349.4,2101.1,155.5,629.7,346.3,186.6,144,997.4,51.8,2064.1
3/9/00,159.8,5423.3,15638.4,3571.9,411,64.5,810,8001.1,883.7,129.4,7387.3,123.8,4476.3,70.7,4855.5,120.7,105.7,706,2532.7,125.8,5400,317.2,160.4,1531.3,121.1,595.6,305.3,5041.7,445.7,1286,80.1,214.9,391.3,101.1,1386.1,1844.1,120.2,5686.4,134.8,3706.7,924.4,7137.7,2985,2061.2,167.4,181.7,274.8,173,351.8,2093.8,157.9,635.9,362.2,183,144.4,1005.9,50.8,2022.8
