Type,ISO COUNTRY CODE,ISIN CODE,NAME,MNEMONIC,ICB SUBSECTOR NAME,Banks,Asset Managers,Specialty Finance,Investment Services,Financial Administration,Consumer Finance,Life Insurance,Property & Casualty Insurance,Full Line Insurance,Reinsurance,Insurance Brokers
905209,AU,AU000000WBC1,WESTPAC BANKING,A:WBCX,Banks,1,0,0,0,0,0,0,0,0,0,0
317563,HK,HK0302001547,WING HANG BANK,K:WHBK,Banks,1,0,0,0,0,0,0,0,0,0,0
771184,JP,JP3935300008,YAMAGUCHI FINL.GP.,J:YMCB,Banks,1,0,0,0,0,0,0,0,0,0,0
960338,GB,GB00B1YW4409,3I GROUP,III,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
506391,GB,GB0000031285,ABERDEEN ASSET MAN.,ADN,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
755087,BE,BE0003764785,ACKERMANS & VAN HAAREN,B:ACK,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
675492,AU,AU000000AMP6,AMP,A:AMPX,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
675705,AU,AU000000ASX7,ASX,A:ASXX,Investment Services,0,0,0,1,0,0,0,0,0,0,0
317750,JP,JP3108600002,ACOM,J:ACOM,Consumer Finance,0,0,0,0,0,1,0,0,0,0,0
906156,US,US0258161092,AMERICAN EXPRESS,U:AXP,Consumer Finance,0,0,0,0,0,1,0,0,0,0,0
905840,US,US0640581007,BANK OF NEW YORK MELLON,U:BK,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
274794,US,US09247X1019,BLACKROCK,U:BLK,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
154026,CA,CA1254911003,CI FINANCIAL,C:CIX,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
905313,GB,GB0007668071,CLOSE BROTHERS GROUP,CBG,Investment Services,0,0,0,1,0,0,0,0,0,0,0
932401,BE,BE0003845626,CIE.NALE.A PTF. DEAD - 26/05/11,B:NAT,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
51170Q,ES,ES0140609019,CAIXABANK,E:CABK,Banks,1,0,0,0,0,0,0,0,0,0,0
879286,AU,AU000000CGF5,CHALLENGER,A:CGFX,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
755741,US,US8085131055,CHARLES SCHWAB,U:SCHW,Investment Services,0,0,0,1,0,0,0,0,0,0,0
992682,HK,HK0165000859,CHINA EVERBRIGHT,K:IHDH,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
131767,AU,AU000000CPU5,COMPUTERSHARE,A:CPUX,Financial Administration,0,0,0,0,1,0,0,0,0,0,0
912541,JP,JP3271400008,CREDIT SAISON,J:SECR,Consumer Finance,0,0,0,0,0,1,0,0,0,0,0
922426,JP,JP3502200003,DAIWA SECURITIES GROUP,J:DS@N,Investment Services,0,0,0,1,0,0,0,0,0,0,0
923284,FR,FR0000121121,EURAZEO,F:ERF,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
982556,US,US2782651036,EATON VANCE NV.,U:EV,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
906194,US,US2944291051,EQUIFAX,U:EFX,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
938076,US,US3546131018,FRANKLIN RESOURCES,U:BEN,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
993013,CH,CH0102659627,GAM HOLDING,S:GAM,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
930132,BE,BE0003797140,GBL NEW,B:GBLN,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
696738,US,US38141G1040,GOLDMAN SACHS GP.,U:GS,Investment Services,0,0,0,1,0,0,0,0,0,0,0
688846,GB,GB0033872168,ICAP,IAP,Investment Services,0,0,0,1,0,0,0,0,0,0,0
741403,CA,CA4495861060,IGM FINL.,C:IGM,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
929438,SE,SE0000190126,INDUSTRIVARDEN 'A',W:IU,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
135592,GB,GB0004564430,INTERMEDIATE CAPITAL GP.,ICP,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
679685,SE,SE0000164626,KINNEVIK 'B',W:KIVB,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
701717,SE,SE0000107419,INVESTOR 'B',W:ISBF,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
702181,US,US5249011058,LEGG MASON,U:LM,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
136684,GB,GB00B83VD954,MAN GROUP,EMG,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
308935,GR,GRS314003005,MARFIN INV.GP.HDG.,G:INT,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
865438,AU,AU000000MQG1,MACQUARIE GROUP,A:MQGX,Investment Services,0,0,0,1,0,0,0,0,0,0,0
912727,JP,JP3499800005,MITSUB.UFJ LSE.& FINANCE,J:DIML,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
952468,JP,JP3373800006,MIZUHO SECURITIES DEAD - DELIST.29/08/11,J:NJPS,Investment Services,0,0,0,1,0,0,0,0,0,0,0
683118,US,US6153691059,MOODY'S,U:MCO,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
327998,US,US6174464486,MORGAN STANLEY,U:MS,Investment Services,0,0,0,1,0,0,0,0,0,0,0
916055,JP,JP3762600009,NOMURA HDG.,J:NM@N,Investment Services,0,0,0,1,0,0,0,0,0,0,0
923235,JP,JP3200450009,ORIX,J:ORIX,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
998266,CH,CH0021783391,PARGESA 'B',S:PARG,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
901492,GB,GB00B1Z4ST84,PROVIDENT FINANCIAL,PFG,Consumer Finance,0,0,0,0,0,1,0,0,0,0,0
998066,AU,AU000000PPT9,PERPETUAL,A:PPTX,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
779287,SE,SE0000111940,RATOS 'B',W:RTBF,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
901471,GB,GB0002405495,SCHRODERS,SDR,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
944938,US,US78442P1066,SLM,@SLM,Consumer Finance,0,0,0,0,0,1,0,0,0,0,0
901864,BE,BE0003717312,SOFINA,B:SOF,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
951052,US,US8574771031,STATE STREET,U:STT,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
729104,US,US74144T1088,T ROWE PRICE GP.,@TROW,Asset Managers,0,1,0,0,0,0,0,0,0,0,0
889224,US,US87236Y1082,TD AMERITRADE HOLDING,U:AMTD,Investment Services,0,0,0,1,0,0,0,0,0,0,0
929215,FR,FR0000121204,WENDEL,F:MF@F,Specialty Finance,0,0,1,0,0,0,0,0,0,0,0
328314,US,CH0044328745,ACE,U:ACE,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
922956,NL,NL0000303709,AEGON,H:AGN,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
933185,US,US0010551028,AFLAC,U:AFL,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
929303,BE,BE0974264930,AGEAS (EX-FORTIS),B:AGS,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
916641,DE,DE0008404005,ALLIANZ,D:ALV,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
955379,GB,GB00B2988H17,AMLIN,AML,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
922817,US,GB00B5BT0K07,AON CLASS A,U:AON,Insurance Brokers,0,0,0,0,0,0,0,0,0,0,1
923375,IT,IT0000062072,ASSICURAZIONI GENERALI,I:G,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
901503,GB,GB0002162385,AVIVA,AV.,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
887301,AU,AU000000AXA5,AXA ASIA PACIFIC HDG. DEAD - DELIST.31/03/11,A:AXAX,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
936732,FR,FR0000120628,AXA,F:MIDI,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
322677,US,US0200021014,ALLSTATE,U:ALL,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
916305,US,US0268747849,AMERICAN INTL.GP.,U:AIG,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
362841,US,BMG0450A1053,ARCH CAP.GP.,@ACGL,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
929734,CH,CH0012410517,BALOISE-HOLDING AG,S:BALN,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
874227,US,US0846707026,BERKSHIRE HATHAWAY 'B',U:BRKB,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
685687,FR,FR0000120222,CNP ASSURANCES,F:CNP,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
916790,US,US1712321017,CHUBB,U:CB,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
951545,US,US1720621010,CINCINNATI FINL.,@CINF,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
311759,US,BMG3223R1088,EVEREST RE GP.,U:RE,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
771858,CA,CA3039011026,FAIRFAX FINL.HDG.,C:FFH,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
741762,CA,CA39138C1068,GREAT WEST LIFECO,C:GWO,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
143373,DE,DE0008402215,HANNOVER RUCK.,D:HNR1,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
929869,CH,CH0012271687,HELVETIA HOLDING N,S:HEPN,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
867871,US,US4165151048,HARTFORD FINL.SVS.GP.,U:HIG,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
531865,NL,NL0000303600,ING GROEP,H:ING,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
953659,GB,GB0005203376,JARDINE LLOYD THOMPSON,JLT,Insurance Brokers,0,0,0,0,0,0,0,0,0,0,1
901518,GB,GB0005603997,LEGAL & GENERAL,LGEN,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
912402,US,US5341871094,LINCOLN NAT.,U:LNC,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
922418,US,US5404241086,LOEWS,U:L,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
930790,ES,ES0124244E34,MAPFRE,E:MAP,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
912390,JP,JP3890310000,MS&AD INSURANCE GP.HDG.,J:MSAD,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
929084,DE,DE0008430026,MUENCHENER RUCK.,D:MUV2,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
274642,CA,CA56501R1064,MANULIFE FINANCIAL,C:MFC,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
777560,US,US5705351048,MARKEL,U:MKL,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
904780,US,US5717481023,MARSH & MCLENNAN,U:MMC,Insurance Brokers,0,0,0,0,0,0,0,0,0,0,1
674070,GB,GB00B77J0862,OLD MUTUAL,OML,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
901521,GB,GB0007099541,PRUDENTIAL,PRU,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
312449,US,BMG6852T1053,PARTNERRE,U:PRE,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
901885,CA,CA7392391016,POWER CORP.CANADA,C:POW,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
992881,CA,CA73927C1005,POWER FINL.,C:PWF,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
936324,US,US7433151039,PROGRESSIVE OHIO,U:PGR,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
930388,AU,AU000000QBE9,QBE INSURANCE GROUP,A:QBEX,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
901514,GB,GB0006616899,RSA INSURANCE GROUP,RSA,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
313187,US,BMG7496G1033,RENAISSANCERE HDG.,U:RNR,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
772753,FI,FI0009003305,SAMPO 'A',M:SAMA,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
776500,FR,FR0010411983,SCOR SE,F:SCO,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
929556,NO,NO0003053605,STOREBRAND,N:STB,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
26394L,CH,CH0014852781,SWISS LIFE HOLDING,S:SLHN,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
929730,CH,CH0012332372,SWISS RE 'R' DEAD - 08/12/11,S:RUKN,Reinsurance,0,0,0,0,0,0,0,0,0,1,0
701545,DK,DK0060477503,TOPDANMARK,DK:TOP,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
993394,US,US8910271043,TORCHMARK,U:TMK,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
933974,US,US89417E1091,TRAVELERS COS.,U:TRV,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
741410,US,US91529Y1064,UNUM GROUP,U:UNM,Life Insurance,0,0,0,0,0,0,1,0,0,0,0
143236,AT,AT0000908504,VIENNA INSURANCE GROUP A,O:WNST,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
906828,US,US0844231029,W R BERKLEY,U:WRB,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
687027,US,IE00B5LRLL25,XL GROUP,U:XL,Property & Casualty Insurance,0,0,0,0,0,0,0,1,0,0,0
929733,CH,CH0011075394,ZURICH INSURANCE GROUP,S:ZURN,Full Line Insurance,0,0,0,0,0,0,0,0,1,0,0
